seq,is_fraud,pattern,episode
4770,0,normal,
4771,0,normal,
4772,0,normal,
4773,0,normal,
4774,0,normal,
4775,0,normal,
4776,0,normal,
4777,0,normal,
4778,0,normal,
4779,0,normal,
4780,0,normal,
4781,0,normal,
4782,0,normal,
4783,0,normal,
4784,0,normal,
4785,0,normal,
4786,0,normal,
4787,0,normal,
4788,0,normal,
4789,0,normal,
4790,0,normal,
4791,0,normal,
4792,0,normal,
4793,0,normal,
4794,0,normal,
4795,0,normal,
4796,0,normal,
4797,0,normal,
4798,0,normal,
4799,0,normal,
4800,0,normal,
4801,0,normal,
4802,0,normal,
4803,0,normal,
4804,0,normal,
4805,0,normal,
4806,0,normal,
4807,0,normal,
4808,0,normal,
4809,0,normal,
4810,0,normal,
4811,0,normal,
4812,0,normal,
4813,0,normal,
4814,0,normal,
4815,0,normal,
4816,0,normal,
4817,0,normal,
4818,0,normal,
4819,0,normal,
4820,0,normal,
4821,0,normal,
4822,0,normal,
4823,0,normal,
4824,0,normal,
4825,0,normal,
4826,0,normal,
4827,0,normal,
4828,0,normal,
4829,0,normal,
4830,0,normal,
4831,0,normal,
4832,0,normal,
4833,0,normal,
4834,0,normal,
4835,0,normal,
4836,0,normal,
4837,0,normal,
4838,0,normal,
4839,0,normal,
4840,0,normal,
4841,0,normal,
4842,0,normal,
4843,0,normal,
4844,0,normal,
4845,0,normal,
4846,0,normal,
4847,0,normal,
4848,0,normal,
4849,0,normal,
4850,0,normal,
4851,0,normal,
4852,0,normal,
4853,0,normal,
4854,0,normal,
4855,0,normal,
4856,0,normal,
4857,0,normal,
4858,0,normal,
4859,0,normal,
4860,0,normal,
4861,0,normal,
4862,0,normal,
4863,0,normal,
4864,0,normal,
4865,0,normal,
4866,0,normal,
4867,0,normal,
4868,0,normal,
4869,0,normal,
4870,0,normal,
4871,0,normal,
4872,0,normal,
4873,0,normal,
4874,0,normal,
4875,0,normal,
4876,0,normal,
4877,0,normal,
4878,0,normal,
4879,0,normal,
4880,0,normal,
4881,0,normal,
4882,0,normal,
4883,0,normal,
4884,0,normal,
4885,0,normal,
4886,0,normal,
4887,0,normal,
4888,0,normal,
4889,0,normal,
4890,0,normal,
4891,0,normal,
4892,0,normal,
4893,0,normal,
4894,0,normal,
4895,0,normal,
4896,0,normal,
4897,0,normal,
4898,0,normal,
4899,0,normal,
4900,0,normal,
4901,0,normal,
4902,0,normal,
4903,0,normal,
4904,0,normal,
4905,0,normal,
4906,0,normal,
4907,0,normal,
4908,0,normal,
4909,0,normal,
4910,0,normal,
4911,0,normal,
4912,0,normal,
4913,0,normal,
4914,0,normal,
4915,0,normal,
4916,0,normal,
4917,0,normal,
4918,0,normal,
4919,0,normal,
4920,0,normal,
4921,0,normal,
4922,0,normal,
4923,0,normal,
4924,0,normal,
4925,0,normal,
4926,0,normal,
4927,0,normal,
4928,0,normal,
4929,0,normal,
4930,0,normal,
4931,0,normal,
4932,0,normal,
4933,0,normal,
4934,0,normal,
4935,0,normal,
4936,0,normal,
4937,0,normal,
4938,0,normal,
4939,0,normal,
4940,0,normal,
4941,0,normal,
4942,0,normal,
4943,0,normal,
4944,0,normal,
4945,0,normal,
4946,0,normal,
4947,0,normal,
4948,0,normal,
4949,0,normal,
4950,0,normal,
4951,0,normal,
4952,0,normal,
4953,0,normal,
4954,0,normal,
4955,0,normal,
4956,0,normal,
4957,0,normal,
4958,0,normal,
4959,0,normal,
4960,0,normal,
4961,0,normal,
4962,0,normal,
4963,0,normal,
4964,0,normal,
4965,0,normal,
4966,0,normal,
4967,0,normal,
4968,0,normal,
4969,0,normal,
4970,0,normal,
4971,0,normal,
4972,0,normal,
4973,0,normal,
4974,0,normal,
4975,0,normal,
4976,0,normal,
4977,0,normal,
4978,0,normal,
4979,0,normal,
4980,0,normal,
4981,0,normal,
4982,0,normal,
4983,0,normal,
4984,0,normal,
4985,0,normal,
4986,0,normal,
4987,0,normal,
4988,0,normal,
4989,0,normal,
4990,0,normal,
4991,0,normal,
4992,0,normal,
4993,0,normal,
4994,0,normal,
4995,0,normal,
4996,0,normal,
4997,0,normal,
4998,0,normal,
4999,0,normal,
5000,0,normal,
5001,0,normal,
5002,0,normal,
5003,0,normal,
5004,0,normal,
5005,0,normal,
5006,0,normal,
5007,0,normal,
5008,0,normal,
5009,0,normal,
5010,0,normal,
5011,0,normal,
5012,0,normal,
5013,0,normal,
5014,0,normal,
5015,0,normal,
5016,0,normal,
5017,0,normal,
5018,0,normal,
5019,0,normal,
5020,0,normal,
5021,0,normal,
5022,0,normal,
5023,0,normal,
5024,0,normal,
5025,0,normal,
5026,0,normal,
5027,0,normal,
5028,0,normal,
5029,0,normal,
5030,0,normal,
5031,0,normal,
5032,0,normal,
5033,0,normal,
5034,0,normal,
5035,0,normal,
5036,0,normal,
5037,0,normal,
5038,0,normal,
5039,0,normal,
5040,0,normal,
5041,0,normal,
5042,0,normal,
5043,0,normal,
5044,0,normal,
5045,0,normal,
5046,0,normal,
5047,0,normal,
5048,0,normal,
5049,0,normal,
5050,0,normal,
5051,0,normal,
5052,0,normal,
5053,0,normal,
5054,0,normal,
5055,0,normal,
5056,0,normal,
5057,0,normal,
5058,0,normal,
5059,0,normal,
5060,0,normal,
5061,0,normal,
5062,0,normal,
5063,0,normal,
5064,0,normal,
5065,0,normal,
5066,0,normal,
5067,0,normal,
5068,0,normal,
5069,0,normal,
5070,0,normal,
5071,0,normal,
5072,0,normal,
5073,0,normal,
5074,0,normal,
5075,0,normal,
5076,0,normal,
5077,0,normal,
5078,0,normal,
5079,0,normal,
5080,0,normal,
5081,0,normal,
5082,0,normal,
5083,0,normal,
5084,0,normal,
5085,0,normal,
5086,0,normal,
5087,0,normal,
5088,0,normal,
5089,0,normal,
5090,0,normal,
5091,0,normal,
5092,0,normal,
5093,0,normal,
5094,0,normal,
5095,0,normal,
5096,0,normal,
5097,0,normal,
5098,0,normal,
5099,0,normal,
5100,0,normal,
5101,0,normal,
5102,0,normal,
5103,0,normal,
5104,0,normal,
5105,0,normal,
5106,0,normal,
5107,0,normal,
5108,0,normal,
5109,0,normal,
5110,0,normal,
5111,0,normal,
5112,0,normal,
5113,0,normal,
5114,0,normal,
5115,0,normal,
5116,0,normal,
5117,0,normal,
5118,0,normal,
5119,0,normal,
5120,0,normal,
5121,0,normal,
5122,0,normal,
5123,0,normal,
5124,0,normal,
5125,0,normal,
5126,0,normal,
5127,0,normal,
5128,0,normal,
5129,0,normal,
5130,0,normal,
5131,0,normal,
5132,0,normal,
5133,0,normal,
5134,0,normal,
5135,0,normal,
5136,0,normal,
5137,0,normal,
5138,0,normal,
5139,0,normal,
5140,0,normal,
5141,0,normal,
5142,0,normal,
5143,0,normal,
5144,0,normal,
5145,0,normal,
5146,0,normal,
5147,0,normal,
5148,0,normal,
5149,0,normal,
5150,0,normal,
5151,0,normal,
5152,0,normal,
5153,0,normal,
5154,0,normal,
5155,0,normal,
5156,0,normal,
5157,0,normal,
5158,0,normal,
5159,0,normal,
5160,0,normal,
5161,0,normal,
5162,0,normal,
5163,0,normal,
5164,0,normal,
5165,0,normal,
5166,0,normal,
5167,0,normal,
5168,0,normal,
5169,0,normal,
5170,0,normal,
5171,0,normal,
5172,0,normal,
5173,0,normal,
5174,0,normal,
5175,0,normal,
5176,0,normal,
5177,0,normal,
5178,0,normal,
5179,0,normal,
5180,0,normal,
5181,0,normal,
5182,0,normal,
5183,0,normal,
5184,0,normal,
5185,0,normal,
5186,0,normal,
5187,0,normal,
5188,0,normal,
5189,0,normal,
5190,0,normal,
5191,0,normal,
5192,0,normal,
5193,0,normal,
5194,0,normal,
5195,0,normal,
5196,0,normal,
5197,0,normal,
5198,0,normal,
5199,0,normal,
5200,0,normal,
5201,0,normal,
5202,0,normal,
5203,0,normal,
5204,0,normal,
5205,0,normal,
5206,0,normal,
5207,0,normal,
5208,0,normal,
5209,0,normal,
5210,0,normal,
5211,0,normal,
5212,0,normal,
5213,0,normal,
5214,0,normal,
5215,0,normal,
5216,0,normal,
5217,0,normal,
5218,0,normal,
5219,0,normal,
5220,0,normal,
5221,0,normal,
5222,0,normal,
5223,0,normal,
5224,0,normal,
5225,0,normal,
5226,0,normal,
5227,0,normal,
5228,0,normal,
5229,0,normal,
5230,0,normal,
5231,0,normal,
5232,0,normal,
5233,0,normal,
5234,0,normal,
5235,0,normal,
5236,0,normal,
5237,0,normal,
5238,0,normal,
5239,0,normal,
5240,0,normal,
5241,0,normal,
5242,0,normal,
5243,0,normal,
5244,0,normal,
5245,0,normal,
5246,0,normal,
5247,0,normal,
5248,0,normal,
5249,0,normal,
5250,0,normal,
5251,0,normal,
5252,0,normal,
5253,0,normal,
5254,0,normal,
5255,0,normal,
5256,0,normal,
5257,0,normal,
5258,0,normal,
5259,0,normal,
5260,0,normal,
5261,0,normal,
5262,0,normal,
5263,0,normal,
5264,0,normal,
5265,0,normal,
5266,0,normal,
5267,0,normal,
5268,0,normal,
5269,0,normal,
5270,0,normal,
5271,0,normal,
5272,0,normal,
5273,0,normal,
5274,0,normal,
5275,0,normal,
5276,0,normal,
5277,0,normal,
5278,0,normal,
5279,0,normal,
5280,0,normal,
5281,0,normal,
5282,0,normal,
5283,0,normal,
5284,0,normal,
5285,0,normal,
5286,0,normal,
5287,0,normal,
5288,0,normal,
5289,0,normal,
5290,0,normal,
5291,0,normal,
5292,0,normal,
5293,0,normal,
5294,0,normal,
5295,0,normal,
5296,0,normal,
5297,0,normal,
5298,0,normal,
5299,0,normal,
5300,0,normal,
5301,0,normal,
5302,0,normal,
5303,0,normal,
5304,0,normal,
5305,0,normal,
5306,0,normal,
5307,0,normal,
5308,0,normal,
5309,0,normal,
5310,0,normal,
5311,0,normal,
5312,0,normal,
5313,0,normal,
5314,0,normal,
5315,0,normal,
5316,0,normal,
5317,0,normal,
5318,0,normal,
5319,0,normal,
5320,0,normal,
5321,0,normal,
5322,0,normal,
5323,0,normal,
5324,0,normal,
5325,0,normal,
5326,0,normal,
5327,0,normal,
5328,0,normal,
5329,0,normal,
5330,0,normal,
5331,0,normal,
5332,0,normal,
5333,0,normal,
5334,0,normal,
5335,0,normal,
5336,0,normal,
5337,0,normal,
5338,0,normal,
5339,0,normal,
5340,0,normal,
5341,0,normal,
5342,0,normal,
5343,0,normal,
5344,0,normal,
5345,0,normal,
5346,0,normal,
5347,0,normal,
5348,0,normal,
5349,0,normal,
5350,0,normal,
5351,0,normal,
5352,0,normal,
5353,0,normal,
5354,0,normal,
5355,0,normal,
5356,0,normal,
5357,0,normal,
5358,0,normal,
5359,0,normal,
5360,0,normal,
5361,0,normal,
5362,0,normal,
5363,0,normal,
5364,0,normal,
5365,0,normal,
5366,0,normal,
5367,0,normal,
5368,0,normal,
5369,0,normal,
5370,0,normal,
5371,0,normal,
5372,0,normal,
5373,0,normal,
5374,0,normal,
5375,0,normal,
5376,0,normal,
5377,0,normal,
5378,0,normal,
5379,0,normal,
5380,0,normal,
5381,0,normal,
5382,0,normal,
5383,0,normal,
5384,0,normal,
5385,0,normal,
5386,0,normal,
5387,0,normal,
5388,0,normal,
5389,0,normal,
5390,0,normal,
5391,0,normal,
5392,0,normal,
5393,0,normal,
5394,0,normal,
5395,0,normal,
5396,0,normal,
5397,0,normal,
5398,0,normal,
5399,0,normal,
5400,0,normal,
5401,0,normal,
5402,0,normal,
5403,0,normal,
5404,0,normal,
5405,0,normal,
5406,0,normal,
5407,0,normal,
5408,0,normal,
5409,0,normal,
5410,0,normal,
5411,0,normal,
5412,0,normal,
5413,0,normal,
5414,0,normal,
5415,0,normal,
5416,0,normal,
5417,0,normal,
5418,0,normal,
5419,0,normal,
5420,0,normal,
5421,0,normal,
5422,0,normal,
5423,0,normal,
5424,0,normal,
5425,0,normal,
5426,0,normal,
5427,0,normal,
5428,0,normal,
5429,0,normal,
5430,0,normal,
5431,0,normal,
5432,0,normal,
5433,0,normal,
5434,0,normal,
5435,0,normal,
5436,0,normal,
5437,0,normal,
5438,0,normal,
5439,0,normal,
5440,0,normal,
5441,0,normal,
5442,0,normal,
5443,0,normal,
5444,0,normal,
5445,0,normal,
5446,0,normal,
5447,0,normal,
5448,0,normal,
5449,0,normal,
5450,0,normal,
5451,0,normal,
5452,0,normal,
5453,0,normal,
5454,0,normal,
5455,0,normal,
5456,0,normal,
5457,0,normal,
5458,0,normal,
5459,0,normal,
5460,0,normal,
5461,0,normal,
5462,0,normal,
5463,0,normal,
5464,0,normal,
5465,0,normal,
5466,0,normal,
5467,0,normal,
5468,0,normal,
5469,0,normal,
5470,0,normal,
5471,0,normal,
5472,0,normal,
5473,0,normal,
5474,0,normal,
5475,0,normal,
5476,0,normal,
5477,0,normal,
5478,0,normal,
5479,0,normal,
5480,0,normal,
5481,0,normal,
5482,0,normal,
5483,0,normal,
5484,0,normal,
5485,0,normal,
5486,0,normal,
5487,0,normal,
5488,0,normal,
5489,0,normal,
5490,0,normal,
5491,0,normal,
5492,0,normal,
5493,0,normal,
5494,0,normal,
5495,0,normal,
5496,0,normal,
5497,0,normal,
5498,0,normal,
5499,0,normal,
5500,0,normal,
5501,0,normal,
5502,0,normal,
5503,0,normal,
5504,0,normal,
5505,0,normal,
5506,0,normal,
5507,0,normal,
5508,0,normal,
5509,0,normal,
5510,0,normal,
5511,0,normal,
5512,0,normal,
5513,0,normal,
5514,0,normal,
5515,0,normal,
5516,0,normal,
5517,0,normal,
5518,0,normal,
5519,0,normal,
5520,0,normal,
5521,0,normal,
5522,0,normal,
5523,0,normal,
5524,0,normal,
5525,0,normal,
5526,0,normal,
5527,0,normal,
5528,0,normal,
5529,0,normal,
5530,0,normal,
5531,0,normal,
5532,0,normal,
5533,0,normal,
5534,0,normal,
5535,0,normal,
5536,0,normal,
5537,0,normal,
5538,0,normal,
5539,0,normal,
5540,0,normal,
5541,0,normal,
5542,0,normal,
5543,0,normal,
5544,0,normal,
5545,0,normal,
5546,0,normal,
5547,0,normal,
5548,0,normal,
5549,0,normal,
5550,0,normal,
5551,0,normal,
5552,0,normal,
5553,0,normal,
5554,0,normal,
5555,0,normal,
5556,0,normal,
5557,0,normal,
5558,0,normal,
5559,0,normal,
5560,0,normal,
5561,0,normal,
5562,0,normal,
5563,0,normal,
5564,0,normal,
5565,0,normal,
5566,0,normal,
5567,0,normal,
5568,0,normal,
5569,0,normal,
5570,0,normal,
5571,0,normal,
5572,0,normal,
5573,0,normal,
5574,0,normal,
5575,0,normal,
5576,0,normal,
5577,0,normal,
5578,0,normal,
5579,0,normal,
5580,0,normal,
5581,0,normal,
5582,0,normal,
5583,0,normal,
5584,0,normal,
5585,0,normal,
5586,0,normal,
5587,0,normal,
5588,0,normal,
5589,0,normal,
5590,0,normal,
5591,0,normal,
5592,0,normal,
5593,0,normal,
5594,0,normal,
5595,0,normal,
5596,0,normal,
5597,0,normal,
5598,0,normal,
5599,0,normal,
5600,0,normal,
5601,0,normal,
5602,0,normal,
5603,0,normal,
5604,0,normal,
5605,0,normal,
5606,0,normal,
5607,0,normal,
5608,0,normal,
5609,0,normal,
5610,0,normal,
5611,0,normal,
5612,0,normal,
5613,0,normal,
5614,0,normal,
5615,0,normal,
5616,0,normal,
5617,0,normal,
5618,0,normal,
5619,0,normal,
5620,0,normal,
5621,0,normal,
5622,0,normal,
5623,0,normal,
5624,0,normal,
5625,0,normal,
5626,0,normal,
5627,0,normal,
5628,0,normal,
5629,0,normal,
5630,0,normal,
5631,0,normal,
5632,0,normal,
5633,0,normal,
5634,0,normal,
5635,0,normal,
5636,0,normal,
5637,0,normal,
5638,0,normal,
5639,0,normal,
5640,0,normal,
5641,0,normal,
5642,0,normal,
5643,0,normal,
5644,0,normal,
5645,0,normal,
5646,0,normal,
5647,0,normal,
5648,0,normal,
5649,0,normal,
5650,0,normal,
5651,0,normal,
5652,0,normal,
5653,0,normal,
5654,0,normal,
5655,0,normal,
5656,0,normal,
5657,0,normal,
5658,0,normal,
5659,0,normal,
5660,0,normal,
5661,0,normal,
5662,0,normal,
5663,0,normal,
5664,0,normal,
5665,0,normal,
5666,0,normal,
5667,0,normal,
5668,0,normal,
5669,0,normal,
5670,0,normal,
5671,0,normal,
5672,0,normal,
5673,0,normal,
5674,0,normal,
5675,0,normal,
5676,0,normal,
5677,0,normal,
5678,0,normal,
5679,0,normal,
5680,0,normal,
5681,0,normal,
5682,0,normal,
5683,0,normal,
5684,0,normal,
5685,0,normal,
5686,0,normal,
5687,0,normal,
5688,0,normal,
5689,0,normal,
5690,0,normal,
5691,0,normal,
5692,0,normal,
5693,0,normal,
5694,0,normal,
5695,0,normal,
5696,0,normal,
5697,0,normal,
5698,0,normal,
5699,0,normal,
5700,0,normal,
5701,0,normal,
5702,0,normal,
5703,0,normal,
5704,0,normal,
5705,0,normal,
5706,0,normal,
5707,0,normal,
5708,0,normal,
5709,0,normal,
5710,0,normal,
5711,0,normal,
5712,0,normal,
5713,0,normal,
5714,0,normal,
5715,0,normal,
5716,0,normal,
5717,0,normal,
5718,0,normal,
5719,0,normal,
5720,0,normal,
5721,0,normal,
5722,0,normal,
5723,0,normal,
5724,0,normal,
5725,0,normal,
5726,0,normal,
5727,0,normal,
5728,0,normal,
5729,0,normal,
5730,0,normal,
5731,0,normal,
5732,0,normal,
5733,0,normal,
5734,0,normal,
5735,0,normal,
5736,0,normal,
5737,0,normal,
5738,0,normal,
5739,0,normal,
5740,0,normal,
5741,0,normal,
5742,0,normal,
5743,0,normal,
5744,0,normal,
5745,0,normal,
5746,0,normal,
5747,0,normal,
5748,0,normal,
5749,0,normal,
5750,0,normal,
5751,0,normal,
5752,0,normal,
5753,0,normal,
5754,0,normal,
5755,0,normal,
5756,0,normal,
5757,0,normal,
5758,0,normal,
5759,0,normal,
5760,0,normal,
5761,0,normal,
5762,0,normal,
5763,0,normal,
5764,0,normal,
5765,0,normal,
5766,0,normal,
5767,0,normal,
5768,0,normal,
5769,0,normal,
5770,0,normal,
5771,0,normal,
5772,0,normal,
5773,0,normal,
5774,0,normal,
5775,0,normal,
5776,0,normal,
5777,0,normal,
5778,0,normal,
5779,0,normal,
5780,0,normal,
5781,0,normal,
5782,0,normal,
5783,0,normal,
5784,0,normal,
5785,0,normal,
5786,0,normal,
5787,0,normal,
5788,0,normal,
5789,0,normal,
5790,0,normal,
5791,0,normal,
5792,0,normal,
5793,0,normal,
5794,0,normal,
5795,0,normal,
5796,0,normal,
5797,0,normal,
5798,0,normal,
5799,0,normal,
5800,0,normal,
5801,0,normal,
5802,0,normal,
5803,0,normal,
5804,0,normal,
5805,0,normal,
5806,0,normal,
5807,0,normal,
5808,0,normal,
5809,0,normal,
5810,0,normal,
5811,0,normal,
5812,0,normal,
5813,0,normal,
5814,0,normal,
5815,0,normal,
5816,0,normal,
5817,0,normal,
5818,0,normal,
5819,0,normal,
5820,0,normal,
5821,0,normal,
5822,0,normal,
5823,0,normal,
5824,0,normal,
5825,0,normal,
5826,0,normal,
5827,0,normal,
5828,0,normal,
5829,0,normal,
5830,0,normal,
5831,0,normal,
5832,0,normal,
5833,0,normal,
5834,0,normal,
5835,0,normal,
5836,0,normal,
5837,0,normal,
5838,0,normal,
5839,0,normal,
5840,0,normal,
5841,0,normal,
5842,0,normal,
5843,0,normal,
5844,0,normal,
5845,0,normal,
5846,0,normal,
5847,0,normal,
5848,0,normal,
5849,0,normal,
5850,0,normal,
5851,0,normal,
5852,0,normal,
5853,0,normal,
5854,0,normal,
5855,0,normal,
5856,0,normal,
5857,0,normal,
5858,0,normal,
5859,0,normal,
5860,0,normal,
5861,0,normal,
5862,0,normal,
5863,0,normal,
5864,0,normal,
5865,0,normal,
5866,0,normal,
5867,0,normal,
5868,0,normal,
5869,0,normal,
5870,0,normal,
5871,0,normal,
5872,0,normal,
5873,0,normal,
5874,0,normal,
5875,0,normal,
5876,0,normal,
5877,0,normal,
5878,0,normal,
5879,0,normal,
5880,0,normal,
5881,0,normal,
5882,0,normal,
5883,0,normal,
5884,0,normal,
5885,0,normal,
5886,0,normal,
5887,0,normal,
5888,0,normal,
5889,0,normal,
5890,0,normal,
5891,0,normal,
5892,0,normal,
5893,0,normal,
5894,0,normal,
5895,0,normal,
5896,0,normal,
5897,0,normal,
5898,0,normal,
5899,0,normal,
5900,0,normal,
5901,0,normal,
5902,0,normal,
5903,0,normal,
5904,0,normal,
5905,0,normal,
5906,0,normal,
5907,0,normal,
5908,0,normal,
5909,0,normal,
5910,1,structuring,structuring-10
5911,0,normal,
5912,0,normal,
5913,0,normal,
5914,1,structuring,structuring-10
5915,0,normal,
5916,0,normal,
5917,0,normal,
5918,0,normal,
5919,0,normal,
5920,0,normal,
5921,0,normal,
5922,0,normal,
5923,0,normal,
5924,0,normal,
5925,0,normal,
5926,0,normal,
5927,0,normal,
5928,0,normal,
5929,0,normal,
5930,0,normal,
5931,0,normal,
5932,0,normal,
5933,0,normal,
5934,0,normal,
5935,0,normal,
5936,0,normal,
5937,0,normal,
5938,0,normal,
5939,0,normal,
5940,0,normal,
5941,0,normal,
5942,0,normal,
5943,0,normal,
5944,0,normal,
5945,0,normal,
5946,0,normal,
5947,0,normal,
5948,0,normal,
5949,0,normal,
5950,0,normal,
5951,0,normal,
5952,0,normal,
5953,0,normal,
5954,0,normal,
5955,0,normal,
5956,0,normal,
5957,0,normal,
5958,0,normal,
5959,0,normal,
5960,0,normal,
5961,0,normal,
5962,0,normal,
5963,0,normal,
5964,0,normal,
5965,0,normal,
5966,0,normal,
5967,0,normal,
5968,0,normal,
5969,0,normal,
5970,0,normal,
5971,0,normal,
5972,0,normal,
5973,0,normal,
5974,0,normal,
5975,0,normal,
5976,0,normal,
5977,0,normal,
5978,0,normal,
5979,0,normal,
5980,0,normal,
5981,0,normal,
5982,0,normal,
5983,0,normal,
5984,0,normal,
5985,0,normal,
5986,0,normal,
5987,0,normal,
5988,0,normal,
5989,0,normal,
5990,0,normal,
5991,0,normal,
5992,0,normal,
5993,0,normal,
5994,0,normal,
5995,0,normal,
5996,0,normal,
5997,0,normal,
5998,0,normal,
5999,0,normal,
6000,0,normal,
6001,0,normal,
6002,0,normal,
6003,0,normal,
6004,0,normal,
6005,0,normal,
6006,1,burst,burst-14
6007,0,normal,
6008,1,burst,burst-14
6009,1,burst,burst-14
6010,1,burst,burst-14
6011,0,normal,
6012,0,normal,
6013,1,burst,burst-14
6014,0,normal,
6015,1,burst,burst-14
6016,0,normal,
6017,1,burst,burst-14
6018,1,burst,burst-14
6019,1,burst,burst-14
6020,1,burst,burst-14
6021,1,burst,burst-14
6022,0,normal,
6023,0,normal,
6024,0,normal,
6025,0,normal,
6026,1,burst,burst-08
6027,1,burst,burst-08
6028,1,burst,burst-08
6029,1,burst,burst-08
6030,1,burst,burst-08
6031,1,burst,burst-08
6032,1,burst,burst-08
6033,0,normal,
6034,0,normal,
6035,1,burst,burst-08
6036,1,burst,burst-08
6037,0,normal,
6038,1,burst,burst-08
6039,0,normal,
6040,0,normal,
6041,0,normal,
6042,0,normal,
6043,0,normal,
6044,0,normal,
6045,0,normal,
6046,0,normal,
6047,0,normal,
6048,0,normal,
6049,0,normal,
6050,0,normal,
6051,0,normal,
6052,0,normal,
6053,0,normal,
6054,0,normal,
6055,0,normal,
6056,0,normal,
6057,0,normal,
6058,0,normal,
6059,0,normal,
6060,0,normal,
6061,0,normal,
6062,0,normal,
6063,0,normal,
6064,0,normal,
6065,0,normal,
6066,0,normal,
6067,0,normal,
6068,0,normal,
6069,0,normal,
6070,0,normal,
6071,0,normal,
6072,0,normal,
6073,0,normal,
6074,0,normal,
6075,0,normal,
6076,0,normal,
6077,0,normal,
6078,0,normal,
6079,0,normal,
6080,0,normal,
6081,0,normal,
6082,0,normal,
6083,0,normal,
6084,0,normal,
6085,0,normal,
6086,0,normal,
6087,0,normal,
6088,0,normal,
6089,0,normal,
6090,0,normal,
6091,0,normal,
6092,1,mule_chain,mule-00
6093,0,normal,
6094,0,normal,
6095,0,normal,
6096,0,normal,
6097,1,mule_chain,mule-00
6098,0,normal,
6099,1,mule_chain,mule-00
6100,0,normal,
6101,0,normal,
6102,0,normal,
6103,0,normal,
6104,0,normal,
6105,0,normal,
6106,1,mule_chain,mule-00
6107,0,normal,
6108,0,normal,
6109,0,normal,
6110,0,normal,
6111,0,normal,
6112,0,normal,
6113,0,normal,
6114,1,mule_chain,mule-00
6115,0,normal,
6116,0,normal,
6117,0,normal,
6118,0,normal,
6119,1,mule_chain,mule-01
6120,0,normal,
6121,0,normal,
6122,0,normal,
6123,0,normal,
6124,1,mule_chain,mule-01
6125,0,normal,
6126,0,normal,
6127,0,normal,
6128,0,normal,
6129,0,normal,
6130,0,normal,
6131,1,mule_chain,mule-01
6132,1,mule_chain,mule-01
6133,0,normal,
6134,0,normal,
6135,0,normal,
6136,0,normal,
6137,0,normal,
6138,0,normal,
6139,0,normal,
6140,0,normal,
6141,0,normal,
6142,0,normal,
6143,0,normal,
6144,0,normal,
6145,0,normal,
6146,0,normal,
6147,0,normal,
6148,0,normal,
6149,0,normal,
6150,0,normal,
6151,0,normal,
6152,0,normal,
6153,0,normal,
6154,0,normal,
6155,0,normal,
6156,0,normal,
6157,0,normal,
6158,0,normal,
6159,0,normal,
6160,0,normal,
6161,0,normal,
6162,0,normal,
6163,0,normal,
6164,0,normal,
6165,1,structuring,structuring-07
6166,0,normal,
6167,0,normal,
6168,0,normal,
6169,0,normal,
6170,0,normal,
6171,0,normal,
6172,0,normal,
6173,0,normal,
6174,0,normal,
6175,0,normal,
6176,1,burst,burst-06
6177,0,normal,
6178,1,burst,burst-06
6179,1,burst,burst-06
6180,1,burst,burst-06
6181,0,normal,
6182,1,burst,burst-06
6183,1,burst,burst-06
6184,0,normal,
6185,0,normal,
6186,1,burst,burst-06
6187,1,burst,burst-06
6188,1,burst,burst-06
6189,0,normal,
6190,0,normal,
6191,1,burst,burst-09
6192,1,burst,burst-09
6193,1,burst,burst-09
6194,1,burst,burst-09
6195,1,burst,burst-09
6196,1,burst,burst-09
6197,1,burst,burst-09
6198,0,normal,
6199,0,normal,
6200,0,normal,
6201,0,normal,
6202,0,normal,
6203,0,normal,
6204,0,normal,
6205,0,normal,
6206,0,normal,
6207,0,normal,
6208,0,normal,
6209,0,normal,
6210,0,normal,
6211,0,normal,
6212,0,normal,
6213,0,normal,
6214,0,normal,
6215,0,normal,
6216,0,normal,
6217,0,normal,
6218,0,normal,
6219,0,normal,
6220,0,normal,
6221,0,normal,
6222,0,normal,
6223,0,normal,
6224,0,normal,
6225,1,account_takeover,takeover-11
6226,0,normal,
6227,0,normal,
6228,0,normal,
6229,0,normal,
6230,0,normal,
6231,0,normal,
6232,0,normal,
6233,0,normal,
6234,0,normal,
6235,0,normal,
6236,0,normal,
6237,0,normal,
6238,0,normal,
6239,0,normal,
6240,0,normal,
6241,0,normal,
6242,0,normal,
6243,0,normal,
6244,1,account_takeover,takeover-13
6245,0,normal,
6246,0,normal,
6247,0,normal,
6248,0,normal,
6249,0,normal,
6250,0,normal,
6251,0,normal,
6252,0,normal,
6253,0,normal,
6254,0,normal,
6255,0,normal,
6256,1,structuring,structuring-13
6257,0,normal,
6258,0,normal,
6259,0,normal,
6260,0,normal,
6261,0,normal,
6262,0,normal,
6263,0,normal,
6264,0,normal,
6265,0,normal,
6266,0,normal,
6267,0,normal,
6268,0,normal,
6269,0,normal,
6270,0,normal,
6271,0,normal,
6272,0,normal,
6273,0,normal,
6274,0,normal,
6275,0,normal,
6276,1,structuring,structuring-13
6277,0,normal,
6278,0,normal,
6279,0,normal,
6280,0,normal,
6281,0,normal,
6282,0,normal,
6283,1,structuring,structuring-10
6284,0,normal,
6285,0,normal,
6286,0,normal,
6287,0,normal,
6288,0,normal,
6289,0,normal,
6290,0,normal,
6291,0,normal,
6292,0,normal,
6293,0,normal,
